10.0,1245
10.0104,1285
10.0208,1326
10.0312,1285
10.0416,1260
10.052,1222
10.0624,1318
10.0728,1281
10.0832,1221
10.0936,1289
10.104,1219
10.1144,1260
10.1248,1256
10.1352,1321
10.1456,1276
10.156,1306
10.1664,1294
10.1768,1220
10.1872,1224
10.1976,1265
10.208,1342
10.2184,1289
10.2288,1258
10.2392,1248
10.2496,1292
10.26,1237
10.2704,1276
10.2808,1248
10.2912,1268
10.3016,1283
10.312,1279
10.3224,1236
10.3328,1317
10.3432,1212
10.3536,1257
10.364,1263
10.3744,1278
10.3848,1255
10.3952,1181
10.4056,1302
10.416,1240
10.4264,1295
10.4368,1255
10.4472,1253
10.4576,1299
10.468,1335
10.4784,1316
10.4888,1238
10.4992,1306
10.5096,1283
10.52,1221
10.5304,1226
10.5408,1236
10.5512,1266
10.5616,1261
10.572,1260
10.5824,1269
10.5928,1282
10.6032,1197
10.6136,1204
10.624,1264
10.6344,1254
10.6448,1257
10.6552,1201
10.6656,1271
10.676,1200
10.6864,1240
10.6968,1313
10.7072,1286
10.7176,1320
10.728,1293
10.7384,1265
10.7488,1265
10.7592,1178
10.7696,1201
10.78,1249
10.7904,1172
10.8008,1208
10.8112,1167
10.8216,1262
10.832,1257
10.8424,1280
10.8528,1194
10.8632,1265
10.8736,1193
10.884,1182
10.8944,1212
10.9048,1139
10.9152,1254
10.9256,1230
10.936,1354
10.9464,1246
10.9568,1271
10.9672,1272
10.9776,1262
10.988,1205
10.9984,1238
11.0088,1238
11.0192,1222
11.0296,1181
11.04,1246
11.0504,1243
11.0608,1221
11.0712,1244
11.0816,1200
11.092,1195
11.1024,1210
11.1128,1208
11.1232,1198
11.1336,1187
11.144,1214
11.1544,1219
11.1648,1226
11.1752,1208
11.1856,1202
11.196,1198
11.2064,1178
11.2168,1191
11.2272,1189
11.2376,1234
11.248,1143
11.2584,1204
11.2688,1204
11.2792,1146
11.2896,1180
11.3,1147
11.3104,1139
11.3208,1171
11.3312,1175
11.3416,1186
11.352,1217
11.3624,1151
11.3728,1196
11.3832,1115
11.3936,1172
11.404,1230
11.4144,1251
11.4248,1159
11.4352,1182
11.4456,1235
11.456,1189
11.4664,1216
11.4768,1224
11.4872,1169
11.4976,1186
11.508,1214
11.5184,1195
11.5288,1195
11.5392,1182
11.5496,1185
11.56,1211
11.5704,1170
11.5808,1145
11.5912,1153
11.6016,1223
11.612,1204
11.6224,1185
11.6328,1125
11.6432,1227
11.6536,1175
11.664,1259
11.6744,1165
11.6848,1135
11.6952,1096
11.7056,1144
11.716,1135
11.7264,1166
11.7368,1155
11.7472,1224
11.7576,1152
11.768,1229
11.7784,1198
11.7888,1198
11.7992,1163
11.8096,1110
11.82,1123
11.8304,1128
11.8408,1133
11.8512,1177
11.8616,1164
11.872,1124
11.8824,1195
11.8928,1085
11.9032,1162
11.9136,1160
11.924,1188
11.9344,1133
11.9448,1119
11.9552,1165
11.9656,1191
11.976,1178
11.9864,1149
11.9968,1193
12.0072,1190
12.0176,1196
12.028,1167
12.0384,1170
12.0488,1170
12.0592,1067
12.0696,1149
12.08,1070
12.0904,1098
12.1008,1133
12.1112,1112
12.1216,1155
12.132,1161
12.1424,1103
12.1528,1133
12.1632,1158
12.1736,1133
12.184,1109
12.1944,1082
12.2048,1118
12.2152,1150
12.2256,1112
12.236,1122
12.2464,1153
12.2568,1167
12.2672,1191
12.2776,1168
12.288,1140
12.2984,1168
12.3088,1140
12.3192,1031
12.3296,1116
12.34,1128
12.3504,1213
12.3608,1040
12.3712,1048
12.3816,1148
12.392,1119
12.4024,1170
12.4128,1047
12.4232,1088
12.4336,1130
12.444,1120
12.4544,1164
12.4648,1093
12.4752,1128
12.4856,1106
12.496,1108
12.5064,1133
12.5168,1142
12.5272,1119
12.5376,1124
12.548,1154
12.5584,1080
12.5688,1154
12.5792,1080
12.5896,1148
12.6,1144
12.6104,1100
12.6208,1107
12.6312,1116
12.6416,1072
12.652,1107
12.6624,1079
12.6728,1095
12.6832,1141
12.6936,1026
12.704,1102
12.7144,1072
12.7248,1064
12.7352,1152
12.7456,1095
12.756,1126
12.7664,1078
12.7768,1103
12.7872,1112
12.7976,1137
12.808,1103
12.8184,1103
12.8288,1103
12.8392,1035
12.8496,1062
12.86,1126
12.8704,1093
12.8808,1102
12.8912,1116
12.9016,1145
12.912,1122
12.9224,1092
12.9328,1129
12.9432,1088
12.9536,1151
12.964,1119
12.9744,1021
12.9848,1033
12.9952,1110
13.0056,1066
13.016,1094
13.0264,1132
13.0368,1060
13.0472,1140
13.0576,1149
13.068,1121
13.0784,1044
13.0888,1044
13.0992,1086
13.1096,1000
13.12,1123
13.1304,1021
13.1408,1068
13.1512,1062
13.1616,1033
13.172,1073
13.1824,1119
13.1928,1090
13.2032,1086
13.2136,1078
13.224,1023
13.2344,1061
13.2448,1053
13.2552,1072
13.2656,1015
13.276,1056
13.2864,1045
13.2968,1139
13.3072,1168
13.3176,1127
13.328,1037
13.3384,1033
13.3488,1033
13.3592,1044
