10.0,1640
10.0104,1554
10.0208,1669
10.0312,1607
10.0416,1701
10.052,1662
10.0624,1613
10.0728,1671
10.0832,1659
10.0936,1668
10.104,1663
10.1144,1679
10.1248,1702
10.1352,1668
10.1456,1632
10.156,1701
10.1664,1631
10.1768,1643
10.1872,1757
10.1976,1637
10.208,1701
10.2184,1730
10.2288,1657
10.2392,1621
10.2496,1671
10.26,1685
10.2704,1561
10.2808,1653
10.2912,1669
10.3016,1714
10.312,1708
10.3224,1640
10.3328,1634
10.3432,1730
10.3536,1707
10.364,1636
10.3744,1743
10.3848,1728
10.3952,1621
10.4056,1667
10.416,1685
10.4264,1674
10.4368,1628
10.4472,1687
10.4576,1685
10.468,1617
10.4784,1656
10.4888,1669
10.4992,1635
10.5096,1674
10.52,1657
10.5304,1621
10.5408,1711
10.5512,1676
10.5616,1670
10.572,1615
10.5824,1631
10.5928,1674
10.6032,1708
10.6136,1712
10.624,1626
10.6344,1671
10.6448,1696
10.6552,1691
10.6656,1737
10.676,1660
10.6864,1682
10.6968,1675
10.7072,1697
10.7176,1662
10.728,1773
10.7384,1738
10.7488,1738
10.7592,1660
10.7696,1680
10.78,1653
10.7904,1629
10.8008,1683
10.8112,1724
10.8216,1678
10.832,1624
10.8424,1624
10.8528,1636
10.8632,1687
10.8736,1673
10.884,1670
10.8944,1675
10.9048,1648
10.9152,1681
10.9256,1688
10.936,1664
10.9464,1720
10.9568,1699
10.9672,1761
10.9776,1624
10.988,1725
10.9984,1660
11.0088,1660
11.0192,1663
11.0296,1752
11.04,1622
11.0504,1656
11.0608,1682
11.0712,1639
11.0816,1617
11.092,1597
11.1024,1690
11.1128,1671
11.1232,1671
11.1336,1723
11.144,1694
11.1544,1656
11.1648,1645
11.1752,1675
11.1856,1646
11.196,1675
11.2064,1702
11.2168,1780
11.2272,1751
11.2376,1744
11.248,1687
11.2584,1726
11.2688,1726
11.2792,1636
11.2896,1701
11.3,1565
11.3104,1701
11.3208,1663
11.3312,1663
11.3416,1664
11.352,1732
11.3624,1724
11.3728,1695
11.3832,1698
11.3936,1676
11.404,1782
11.4144,1705
11.4248,1713
11.4352,1719
11.4456,1644
11.456,1733
11.4664,1736
11.4768,1708
11.4872,1701
11.4976,1679
11.508,1609
11.5184,1677
11.5288,1677
11.5392,1624
11.5496,1694
11.56,1669
11.5704,1656
11.5808,1722
11.5912,1683
11.6016,1641
11.612,1680
11.6224,1656
11.6328,1709
11.6432,1664
11.6536,1748
11.664,1746
11.6744,1683
11.6848,1701
11.6952,1689
11.7056,1694
11.716,1664
11.7264,1758
11.7368,1706
11.7472,1712
11.7576,1756
11.768,1691
11.7784,1687
11.7888,1687
11.7992,1652
11.8096,1669
11.82,1674
11.8304,1741
11.8408,1661
11.8512,1721
11.8616,1746
11.872,1694
11.8824,1704
11.8928,1678
11.9032,1676
11.9136,1697
11.924,1725
11.9344,1720
11.9448,1735
11.9552,1724
11.9656,1641
11.976,1738
11.9864,1764
11.9968,1758
12.0072,1716
12.0176,1818
