10.0,1301
10.0104,1387
10.0208,1319
10.0312,1336
10.0416,1329
10.052,1411
10.0624,1391
10.0728,1338
10.0832,1389
10.0936,1373
10.104,1376
10.1144,1385
10.1248,1353
10.1352,1326
10.1456,1374
10.156,1376
10.1664,1302
10.1768,1311
10.1872,1339
10.1976,1317
10.208,1361
10.2184,1407
10.2288,1366
10.2392,1334
10.2496,1409
10.26,1383
10.2704,1349
10.2808,1332
10.2912,1355
10.3016,1367
10.312,1298
10.3224,1310
10.3328,1298
10.3432,1324
10.3536,1333
10.364,1356
10.3744,1377
10.3848,1299
10.3952,1392
10.4056,1347
10.416,1346
10.4264,1358
10.4368,1346
10.4472,1313
10.4576,1376
10.468,1325
10.4784,1369
10.4888,1368
10.4992,1312
10.5096,1317
10.52,1381
10.5304,1301
10.5408,1291
10.5512,1365
10.5616,1291
10.572,1271
10.5824,1344
10.5928,1377
10.6032,1371
10.6136,1290
10.624,1356
10.6344,1308
10.6448,1328
10.6552,1354
10.6656,1333
10.676,1294
10.6864,1315
10.6968,1330
10.7072,1347
10.7176,1343
10.728,1288
10.7384,1347
10.7488,1347
10.7592,1325
10.7696,1251
10.78,1359
10.7904,1260
10.8008,1324
10.8112,1323
10.8216,1301
10.832,1294
10.8424,1298
10.8528,1348
10.8632,1390
10.8736,1333
10.884,1289
10.8944,1274
10.9048,1328
10.9152,1199
10.9256,1295
10.936,1258
10.9464,1340
10.9568,1295
10.9672,1317
10.9776,1326
10.988,1304
10.9984,1321
11.0088,1321
11.0192,1335
11.0296,1293
11.04,1305
11.0504,1291
11.0608,1283
11.0712,1305
11.0816,1325
11.092,1316
11.1024,1335
11.1128,1351
11.1232,1239
11.1336,1343
11.144,1331
11.1544,1307
11.1648,1355
11.1752,1316
11.1856,1300
11.196,1321
11.2064,1339
11.2168,1307
11.2272,1314
11.2376,1262
11.248,1256
11.2584,1260
11.2688,1260
11.2792,1265
11.2896,1252
11.3,1326
11.3104,1274
11.3208,1255
11.3312,1256
11.3416,1271
11.352,1218
11.3624,1287
11.3728,1356
11.3832,1283
11.3936,1309
11.404,1318
11.4144,1220
11.4248,1262
11.4352,1312
11.4456,1267
11.456,1276
11.4664,1235
